CASE1,CASE2,CASE3,CASE4
1468.6,1468.6,1463.9,1430.7
1468.5,1468.5,1462.4,1430.7
1468.5,1468.5,1461.2,1430.6
1468.5,1468.5,1460.4,1430.5
1468.5,1468.5,1459.8,1430.4
1468.5,1468.5,1459.4,1430.1
1468.5,1468.5,1459.2,1429.9
1468.5,1468.5,1459.3,1429.7
1468.5,1468.5,1459.6,1429.7
1468.4,1468.4,1460.1,1429.8
1468.4,1468.4,1460.7,1430.1
1468.3,1468.3,1461.1,1430.3
1468.2,1468.2,1461.3,1430.4
1468.1,1468.1,1461.5,1430.6
1468,1468,1461.5,1430.9
1468,1468,1461.5,1431.4
1467.9,1467.9,1461.5,1432
1467.9,1467.9,1461.5,1432.7
1467.9,1467.9,1461.6,1433.3
1467.9,1467.9,1461.6,1433.5
1467.9,1467.9,1461.6,1433.6
1467.9,1467.9,1461.4,1433.7
1468,1468,1461.2,1434.3
1468.1,1468.1,1460.9,1436
1468.2,1468.2,1460.6,1438.9
1468.4,1468.4,1460.3,1442.9
1468.6,1468.6,1459.9,1447.7
1468.9,1468.9,1459.5,1452.7
1469.2,1469.2,1459.2,1456.9
1469.4,1469.4,1459.1,1460
1469.7,1469.7,1459.3,1461.8
1469.9,1469.9,1459.6,1462.4
1470.1,1470.1,1460.1,1461.8
1470.3,1470.3,1460.5,1460.7
1470.4,1470.4,1461,1459.5
1470.5,1470.5,1461.3,1458.5
1470.6,1470.6,1461.5,1457.9
1470.7,1470.7,1461.4,1457.9
1470.7,1470.7,1461.2,1458.1
1470.7,1470.7,1460.9,1458.4
1470.6,1470.6,1460.5,1458.7
1470.4,1470.4,1460.2,1459
1470.3,1470.3,1459.9,1459.2
1470.1,1470.1,1459.7,1459.4
1469.8,1469.8,1459.6,1459.7
1469.6,1469.6,1459.7,1460
1469.3,1469.3,1460.1,1460.2
1469,1469,1460.5,1460.5
1468.7,1468.7,1461.1,1460.8
1468.4,1468.4,1461.5,1461.2
1468.1,1468.1,1461.7,1461.6
1467.8,1467.8,1461.8,1461.9
1467.5,1467.5,1461.8,1462.1
1467.2,1467.2,1461.9,1462.1
1467,1467,1462.2,1462.2
1466.7,1466.7,1462.5,1462.1
1466.6,1466.6,1462.8,1461.9
1466.4,1466.4,1462.6,1461.7
1466.3,1466.3,1461.8,1461.5
1466.2,1466.2,1460.1,1461.1
1466.2,1466.2,1457.7,1460.9
1466.2,1466.2,1454.8,1460.9
1466.3,1466.3,1451.5,1460.9
1466.4,1466.4,1448.1,1461.1
1466.6,1466.6,1444.6,1461.5
1466.7,1466.7,1441.1,1461.8
1466.9,1466.9,1437.7,1462.1
1467.1,1467.1,1434.9,1462.3
1467.3,1467.3,1432.7,1462.3
1467.5,1467.5,1431.4,1461.9
1467.7,1467.7,1430.9,1461.4
1467.8,1467.8,1430.8,1460.7
1468,1468,1430.9,1460.2
1468.1,1468.1,1431.1,1459.9
1468.2,1468.2,1431.2,1459.9
1468.2,1468.2,1431.1,1460.3
1468.2,1468.2,1431,1460.7
1468.1,1468.1,1430.7,1461.3
1468,1468,1430.5,1461.9
1467.9,1467.9,1430.2,1462.5
1467.6,1467.6,1430.1,1463.2
1467.4,1467.4,1430,1463.9
1467.1,1467.1,1430,1464.4
1466.8,1466.8,1430.1,1464.7
1466.5,1466.5,1430.2,1464.7
1466.2,1466.2,1430.4,1464.1
1466,1466,1430.6,1463
1465.8,1465.8,1430.7,1461.5
1465.6,1465.6,1430.8,1459.7
1465.5,1465.5,1430.8,1457.9
1465.5,1465.5,1430.6,1456.8
1465.5,1465.5,1430.4,1456.4
1465.5,1465.5,1430.2,1456.7
1465.5,1465.5,1430,1457.5
1465.5,1465.5,1429.8,1458.3
1465.6,1465.6,1429.6,1458.8
1465.7,1465.7,1429.4,1459.1
1465.7,1465.7,1429.2,1459.2
1465.8,1465.8,1429.1,1459.2
1465.9,1465.9,1429,1459.2
1466,1466,1429,1459.2
1466.2,1466.2,1429,1459.3
1466.2,1466.2,1429.1,1459.6
1466.3,1466.3,1429.2,1460.1
1466.2,1466.2,1429.3,1460.7
1466.2,1466.2,1429.4,1461.4
1466.1,1466.1,1429.4,1462.1
1465.9,1465.9,1429.4,1462.5
1465.8,1465.8,1429.4,1462.6
1465.6,1465.6,1429.4,1462.5
1465.5,1465.5,1429.4,1462.1
1465.4,1465.4,1429.4,1461.3
1465.2,1465.2,1429.4,1460.6
1465.1,1465.1,1429.3,1460
1464.9,1464.9,1429.3,1459.7
1464.8,1464.8,1429.2,1459.6
1464.6,1464.6,1429.1,1459.8
1464.5,1464.5,1429.1,1459.8
1464.3,1464.3,1429,1459.5
1464.2,1464.2,1429,1458.9
1464.1,1464.1,1429,1458.3
1464,1464,1429,1457.8
1464.1,1464.1,1428.9,1457.4
1464.2,1464.2,1428.9,1457.3
1464.3,1464.3,1428.8,1457.2
1464.5,1464.5,1428.8,1457.2
1464.8,1464.8,1428.7,1457.1
1465.2,1465.2,1428.7,1457.2
1465.6,1465.6,1428.7,1457.5
1466,1466,1428.7,1457.9
1466.4,1466.4,1428.6,1458.3
1466.8,1466.8,1428.5,1458.5
1467.2,1467.2,1428.4,1458.5
1467.5,1467.5,1428.3,1458.4
1467.8,1467.8,1428.3,1458
1468,1468,1428.4,1457.9
1468.1,1468.1,1428.4,1457.9
1468.2,1468.2,1428.5,1458
1468.2,1468.2,1428.5,1458.1
1468.1,1468.1,1428.6,1458.2
1468,1468,1428.7,1458.2
1467.8,1467.8,1428.9,1458.1
1467.5,1467.5,1429.1,1457.9
1467.3,1467.3,1429.2,1457.9
1467,1467,1429.2,1457.9
1466.7,1466.7,1429.2,1457.9
1466.4,1466.4,1429.2,1458.1
1466.2,1466.2,1429.2,1458.3
1465.9,1465.9,1429.2,1458.2
1465.7,1465.7,1429.2,1458
1465.6,1465.6,1429.1,1457.5
1465.5,1465.5,1429,1456.9
1465.6,1465.6,1428.9,1456.4
1465.6,1465.6,1428.7,1456.2
1465.7,1465.7,1428.6,1456.4
1465.8,1465.8,1428.5,1456.6
1465.9,1465.9,1428.4,1456.9
1466,1466,1428.4,1457
1466,1466,1428.3,1457
1466,1466,1428.2,1457
1465.9,1465.9,1428.2,1457
1465.8,1465.8,1428.2,1457.2
1465.6,1465.6,1428.3,1457.6
1465.3,1465.3,1428.4,1457.9
1465,1465,1428.5,1458.2
1464.6,1464.6,1428.6,1458.1
1464.2,1464.2,1428.7,1457.9
1463.7,1463.7,1428.7,1457.6
1463.2,1463.2,1428.7,1457.4
1462.7,1462.7,1428.7,1457.3
1462.3,1462.3,1428.7,1457.3
1461.8,1461.8,1428.7,1457.2
1461.5,1461.5,1428.7,1457.1
1461.3,1461.3,1428.8,1456.7
1461.1,1461.1,1428.8,1456.2
1461,1461,1428.8,1455.7
1461,1461,1428.8,1455.4
1461.1,1461.1,1428.8,1455.4
1461.3,1461.3,1428.7,1455.7
1461.6,1461.6,1428.6,1456.2
1462,1462,1428.6,1456.8
1462.4,1462.4,1428.5,1457.4
1462.9,1462.9,1428.4,1457.8
1463.4,1463.4,1428.3,1458.1
1463.8,1463.8,1428.3,1458.3
1464.3,1464.3,1428.2,1458.4
1464.7,1464.7,1428.1,1458.4
1465,1465,1428.2,1458.5
1465.3,1465.3,1428.3,1458.5
1465.5,1465.5,1428.4,1458.5
1465.6,1465.6,1428.4,1458.5
1465.8,1465.8,1428.5,1458.5
1465.9,1465.9,1428.5,1458.6
1465.9,1465.9,1428.5,1458.9
1465.9,1465.9,1428.5,1459.1
1465.9,1465.9,1428.5,1459.3
1465.9,1465.9,1428.4,1459.4
1465.9,1465.9,1428.4,1459.2
1465.9,1465.9,1428.4,1459
1466.1,1466.1,1428.3,1458.6
1466.3,1466.3,1428.2,1458.2
1466.6,1466.6,1428.1,1457.8
1467.1,1467.1,1428.1,1457.3
1467.9,1467.9,1428.1,1456.9
1468.7,1468.7,1428.1,1456.7
1469.6,1469.6,1428,1456.6
1470.6,1470.6,1427.9,1456.9
1471.4,1471.4,1427.9,1457.4
1472.1,1472.1,1427.9,1458
1472.6,1472.6,1428,1458.6
1473,1473,1428.1,1459.1
1473.3,1473.3,1428.2,1459.4
1473.4,1473.4,1428.3,1459.5
1473.5,1473.5,1428.3,1459.6
1473.5,1473.5,1428.4,1459.7
1473.5,1473.5,1428.6,1459.8
1473.3,1473.3,1428.7,1460
1473.1,1473.1,1428.8,1460.1
1472.7,1472.7,1428.9,1460.2
1472.1,1472.1,1428.9,1460.3
1471.5,1471.5,1428.9,1460.4
1470.9,1470.9,1428.8,1460.5
1470.3,1470.3,1428.8,1460.6
1469.9,1469.9,1428.7,1460.6
1469.6,1469.6,1428.6,1460.5
1469.4,1469.4,1428.5,1460.5
1469.4,1469.4,1428.4,1460.6
1469.4,1469.4,1428.4,1460.9
1469.5,1469.5,1428.3,1461.3
1469.7,1469.7,1428.3,1461.6
1469.8,1469.8,1428.2,1461.8
1469.8,1469.8,1428.2,1461.9
1469.9,1469.9,1428.1,1461.7
1470,1470,1428.1,1461.5
1470,1470,1428.1,1461.2
1470.1,1470.1,1428,1461
1470.2,1470.2,1428,1460.7
1470.2,1470.2,1428,1460.7
1470.2,1470.2,1428,1461.2
1470.3,1470.3,1428,1461.9
1470.3,1470.3,1428.1,1462.7
1470.4,1470.4,1428.3,1463.4
1470.4,1470.4,1428.5,1463.6
1470.5,1470.5,1428.7,1463.3
1470.5,1470.5,1428.8,1462.7
1470.5,1470.5,1428.9,1462.3
1470.5,1470.5,1428.9,1462.2
1470.5,1470.5,1428.9,1462.2
1470.5,1470.5,1428.9,1462.3
1470.6,1470.6,1428.9,1462.3
1470.6,1470.6,1428.8,1462.1
1470.7,1470.7,1428.7,1461.7
1470.7,1470.7,1428.6,1461.4
1470.8,1470.8,1428.5,1461.1
1470.8,1470.8,1428.3,1460.9
1470.8,1470.8,1428.3,1460.7
1470.8,1470.8,1428.2,1460.6
1470.8,1470.8,1428.2,1460.6
1470.9,1470.9,1428.1,1460.5
1471,1471,1428,1460.2
1471.2,1471.2,1428,1459.8
1471.4,1471.4,1427.9,1459.2
1471.6,1471.6,1427.9,1458.6
1471.9,1471.9,1427.9,1458.2
1472.1,1472.1,1428,1458.2
1472.3,1472.3,1428,1458.6
1472.5,1472.5,1428,1459.1
1472.7,1472.7,1428.1,1459.7
1472.8,1472.8,1428.1,1460.7
1473,1473,1428.2,1462.7
1473.3,1473.3,1428.3,1465
1473.8,1473.8,1428.4,1467.4
1474.4,1474.4,1428.6,1469.4
1475.1,1475.1,1428.8,1470.2
1475.9,1475.9,1428.9,1469.4
1476.7,1476.7,1429,1467.6
1477.5,1477.5,1429.1,1465.4
1478.3,1478.3,1429.2,1463.2
1478.9,1478.9,1429.2,1461.4
1479.4,1479.4,1429.3,1459.7
1479.9,1479.9,1429.3,1458.4
1480.2,1480,1429.2,1457.6
1480.4,1480,1429.1,1457.3
1480.4,1480,1429,1457.5
1480.3,1480,1428.9,1458.1
1480,1480,1428.8,1459
1479.6,1479.6,1428.7,1459.7
1478.9,1478.9,1428.8,1460.3
1478.1,1478.1,1428.8,1460.7
1477.1,1477.1,1428.8,1461.1
1476,1476,1428.9,1461.4
1474.8,1474.8,1428.9,1461.7
1473.6,1473.6,1428.8,1461.9
1472.5,1472.5,1428.9,1462
1471.5,1471.5,1428.9,1462
1470.6,1470.6,1429,1461.8
1469.9,1469.9,1429,1461.5
1469.3,1469.3,1429,1461.3
1468.8,1468.8,1429,1461.2
1468.4,1468.4,1428.9,1461.4
1468.1,1468.1,1428.8,1461.8
1467.9,1467.9,1428.8,1462.3
1467.7,1467.7,1428.8,1462.7
1467.5,1467.5,1428.8,1462.9
1467.3,1467.3,1428.8,1462.8
1467.2,1467.2,1428.8,1462.3
1467,1467,1428.8,1461.7
1466.9,1466.9,1428.9,1461.2
1466.8,1466.8,1428.9,1460.9
1466.6,1466.6,1429,1460.9
1466.4,1466.4,1429.1,1461.3
1466.2,1466.2,1429.2,1462
1466,1466,1429.3,1462.9
1465.8,1465.8,1429.3,1463.6
1465.6,1465.6,1429.4,1464.1
1465.4,1465.4,1429.4,1464.1
1465.2,1465.2,1429.4,1463.6
1465,1465,1429.5,1462.7
1464.8,1464.8,1429.5,1461.7
1464.7,1464.7,1429.5,1460.8
1464.6,1464.6,1429.6,1459.9
1464.6,1464.6,1429.6,1459.2
1464.7,1464.7,1429.7,1458.8
1464.8,1464.8,1429.7,1458.7
1464.9,1464.9,1429.6,1459.1
1465,1465,1429.7,1460.1
1465.2,1465.2,1429.8,1461.4
1465.5,1465.5,1429.8,1462.6
1465.7,1465.7,1429.9,1463.6
1466,1466,1429.9,1464
1466.3,1466.3,1430,1463.7
1466.6,1466.6,1430,1462.7
1466.9,1466.9,1430,1461.2
1467.2,1467.2,1430.1,1459.7
1467.6,1467.6,1430.1,1458.7
1467.9,1467.9,1430.2,1458.2
1468.3,1468.3,1430.2,1458.5
1468.5,1468.5,1430.1,1459.3
1468.8,1468.8,1430,1460.1
1468.9,1468.9,1429.8,1460.9
1469.1,1469.1,1429.8,1461.4
1469.1,1469.1,1429.7,1461.8
1469.2,1469.2,1429.7,1462
1469.2,1469.2,1429.6,1462.2
1469.1,1469.1,1429.6,1462.1
1468.9,1468.9,1429.5,1462
1468.7,1468.7,1429.4,1461.9
1468.5,1468.5,1429.4,1462
1468.2,1468.2,1429.6,1462.4
1468,1468,1429.7,1463.2
1467.7,1467.7,1429.8,1464
1467.3,1467.3,1429.9,1464
1466.9,1466.9,1430,1462.9
1466.5,1466.5,1430.1,1460
1466.1,1466.1,1430.3,1455.1
1465.6,1465.6,1430.5,1449.1
1465.2,1465.2,1430.6,1442.9
1464.8,1464.8,1430.8,1437.3
1464.4,1464.4,1430.9,1433
1464.2,1464.2,1431,1430.6
1464.2,1464.2,1431,1429.5
1464.5,1464.5,1431.1,1429.5
1464.8,1464.8,1431.1,1430.1
1465.3,1465.3,1431.1,1430.9
1465.6,1465.6,1431.1,1431.6
1466,1466,1431.1,1432.1
1466.3,1466.3,1431.1,1432.1
1466.6,1466.6,1431.1,1431.7
1467,1467,1431.2,1431.2
1467.4,1467.4,1431.4,1430.5
1467.7,1467.7,1431.5,1430
1467.8,1467.8,1431.7,1429.7
1467.5,1467.5,1432,1429.7
1467,1467,1432.5,1429.8
1466.1,1466.1,1433.7,1430.1
1465,1465,1436,1430.3
1463.5,1463.5,1439.1,1430.5
1461.9,1461.9,1442.7,1430.7
1460.1,1460.1,1446.3,1430.8
1458.3,1458.3,1449.6,1430.9
1456.5,1456.5,1452.6,1430.9
1454.8,1454.8,1455.5,1430.8
1453.1,1453.1,1458.2,1430.5
1451.4,1451.4,1460.5,1430
1449.8,1449.8,1462.1,1429.5
1448.1,1448.1,1462.5,1429
1446.6,1446.6,1462.1,1428.6
1445.4,1445.4,1461,1428.5
1444.4,1444.4,1460,1428.7
1443.8,1443.8,1459.3,1428.9
1443.4,1443.4,1458.8,1429.1
1443.3,1443.3,1458.5,1429.3
1443.2,1443.2,1458.4,1429.3
1443.2,1443.2,1458.3,1429.3
1443.2,1443.2,1458.3,1429.3
1443.2,1443.2,1458.4,1429.3
1443.2,1443.2,1458.6,1429.4
1443.3,1443.3,1458.8,1429.5
1443.4,1443.4,1459,1429.6
1443.4,1443.4,1459.1,1429.6
1443.5,1443.5,1459.2,1429.5
1443.5,1443.5,1459.3,1429.3
1443.4,1443.4,1459.4,1429.2
1443.3,1443.3,1459.6,1429.1
1443.2,1443.2,1459.9,1429
1443.2,1443.2,1460.3,1429
1443.1,1443.1,1460.6,1429
1443,1443,1460.9,1429.1
1442.9,1442.9,1461.2,1429
1442.7,1442.7,1461.4,1429
1442.6,1442.6,1461.7,1428.9
1442.4,1442.4,1462,1428.9
1442.2,1442.2,1462.2,1428.9
1442,1442,1462.2,1428.9
1441.8,1441.8,1462.1,1428.8
1441.6,1441.6,1461.9,1428.7
1441.4,1441.4,1461.7,1428.6
1441.2,1441.2,1461.6,1428.6
1441.2,1441.2,1461.6,1428.6
1441.1,1441.1,1461.6,1428.6
1441.1,1441.1,1461.6,1428.5
1441,1441,1461.5,1428.4
1440.9,1440.9,1461.4,1428.3
1440.8,1440.8,1461.3,1428.3
1440.7,1440.7,1461.3,1428.5
1440.6,1440.6,1461.3,1428.7
1440.5,1440.5,1461.4,1429
1440.5,1440.5,1461.4,1429.3
1440.5,1440.5,1461.4,1429.4
1440.5,1440.5,1461.3,1429.4
1440.5,1440.5,1461.2,1429.3
1440.6,1440.6,1461.1,1429.2
1440.7,1440.7,1461.1,1429.1
1440.7,1440.7,1461.2,1428.9
1440.7,1440.7,1461.2,1428.9
1440.7,1440.7,1461.1,1428.9
1440.7,1440.7,1461,1429
1440.6,1440.6,1460.9,1428.9
1440.6,1440.6,1460.8,1428.6
1440.5,1440.5,1460.7,1428.3
1440.4,1440.4,1460.6,1428.1
1440.4,1440.4,1460.4,1427.9
1440.3,1440.3,1460.1,1427.9
1440.3,1440.3,1459.8,1428
1440.2,1440.2,1459.4,1428.2
1440.2,1440.2,1459,1428.3
1440.2,1440.2,1458.8,1428.5
1440.2,1440.2,1458.5,1428.6
1440.3,1440.3,1458.4,1428.7
1440.4,1440.4,1458.2,1428.8
1440.5,1440.5,1458.1,1428.9
1440.7,1440.7,1458.2,1428.8
1440.9,1440.9,1458.4,1428.7
1441.1,1441.1,1458.7,1428.6
1441.2,1441.2,1459,1428.5
1441.3,1441.3,1459.1,1428.4
1441.3,1441.3,1459,1428.4
1441.3,1441.3,1458.8,1428.5
1441.3,1441.3,1458.6,1428.7
1441.2,1441.2,1458.5,1428.9
1441.3,1441.3,1458.5,1429
1441.3,1441.3,1458.6,1429
1441.4,1441.4,1458.7,1428.8
1441.3,1441.3,1458.8,1428.5
1441.3,1441.3,1459,1428.2
1441.2,1441.2,1459.3,1427.9
1441.1,1441.1,1459.7,1427.9
1441,1441,1460.3,1427.9
1440.9,1440.9,1460.9,1428.1
1440.9,1440.9,1461.4,1428.2
1440.9,1440.9,1461.7,1428.3
1441,1441,1461.9,1428.3
1441.2,1441.2,1461.9,1428.4
1441.3,1441.3,1461.9,1428.5
1441.5,1441.5,1462,1428.6
1441.8,1441.8,1462,1428.6
1442,1442,1462.1,1428.7
1442.3,1442.3,1462.2,1428.6
1442.5,1442.5,1462.3,1428.5
1442.7,1442.7,1462.4,1428.4
1442.8,1442.8,1462.6,1428.2
1442.9,1442.9,1462.7,1428.2
1442.9,1442.9,1462.9,1428.1
1442.8,1442.8,1463,1428.1
1442.7,1442.7,1463.3,1428.1
1442.6,1442.6,1463.4,1428
1442.5,1442.5,1463.6,1428
1442.3,1442.3,1463.6,1428
1442.2,1442.2,1463.6,1427.9
1441.9,1441.9,1463.2,1427.8
1441.7,1441.7,1462.7,1427.7
1441.5,1441.5,1462.1,1427.7
1441.2,1441.2,1461.5,1427.9
1440.9,1440.9,1461.2,1428.2
1440.6,1440.6,1460.9,1428.5
1440.3,1440.3,1460.7,1428.8
1440.1,1440.1,1460.6,1428.9
1440,1440,1460.6,1428.9
1439.9,1439.9,1460.6,1428.9
1439.9,1439.9,1460.9,1428.8
1439.9,1439.9,1461.3,1428.8
1439.9,1439.9,1461.7,1428.7
1440.1,1440.1,1462.1,1428.7
1440.3,1440.3,1462.3,1428.7
1440.6,1440.6,1462.3,1428.6
1440.9,1440.9,1462.3,1428.5
1441.1,1441.1,1462.2,1428.3
1441.3,1441.3,1462.1,1428.1
1441.4,1441.4,1462,1428
1441.5,1441.5,1461.9,1427.9
1441.5,1441.5,1461.9,1428
1441.6,1441.6,1461.9,1428.2
1441.7,1441.7,1462,1428.3
1441.8,1441.8,1462.1,1428.3
1441.9,1441.9,1462.2,1428.1
1442,1442,1462.1,1427.9
1442,1442,1462,1427.7
1441.9,1441.9,1461.8,1427.6
1441.8,1441.8,1461.6,1427.5
1441.6,1441.6,1461.5,1427.7
1441.4,1441.4,1461.5,1427.9
1441.2,1441.2,1461.5,1428.2
1441,1441,1461.4,1428.5
1440.9,1440.9,1461.2,1428.8
1440.8,1440.8,1461,1429.1
1440.6,1440.6,1461,1429.4
1440.4,1440.4,1461.2,1429.5
1440.3,1440.3,1461.5,1429.5
1440.1,1440.1,1462.1,1429.3
1439.9,1439.9,1462.8,1428.9
1439.7,1439.7,1463.5,1428.6
1439.6,1439.6,1464.3,1428.3
1439.4,1439.4,1465.2,1428.2
1439.4,1439.4,1466.1,1428.3
1439.4,1439.4,1466.9,1428.4
1439.3,1439.3,1467.4,1428.5
1439.3,1439.3,1467.6,1428.5
1439.3,1439.3,1467.5,1428.3
1439.3,1439.3,1467,1428.1
1439.3,1439.3,1466.1,1428
1439.4,1439.4,1465.1,1427.8
1439.5,1439.5,1464.2,1427.7
1439.7,1439.7,1463.3,1427.8
1439.8,1439.8,1462.4,1427.9
1440,1440,1461.7,1428.1
1440.2,1440.2,1461.2,1428.2
1440.4,1440.4,1460.9,1428.3
1440.7,1440.7,1460.6,1428.3
1441,1441,1460.5,1428.2
1441.3,1441.3,1460.5,1428.2
1441.6,1441.6,1460.5,1428.2
1441.8,1441.8,1460.5,1428.3
1442,1442,1460.6,1428.6
1442.1,1442.1,1460.6,1429
1442.2,1442.2,1460.8,1429.3
1442.1,1442.1,1461,1429.5
1441.9,1441.9,1461.3,1429.4
1441.6,1441.6,1461.7,1429.2
1441.3,1441.3,1462.2,1429
1440.9,1440.9,1462.6,1428.8
1440.5,1440.5,1463.1,1428.7
1440.1,1440.1,1463.4,1428.7
1439.6,1439.6,1463.6,1428.7
1439.2,1439.2,1463.6,1428.7
1438.8,1438.8,1463.6,1428.6
1438.5,1438.5,1463.5,1428.6
1438.2,1438.2,1463.4,1428.6
1438,1438,1463.1,1428.6
1437.8,1437.8,1463,1428.8
1437.6,1437.6,1462.9,1428.9
1437.4,1437.4,1462.7,1428.9
1437.4,1437.4,1462.6,1428.9
1437.4,1437.4,1462.5,1428.9
1437.4,1437.4,1462.5,1428.9
1437.6,1437.6,1462.5,1428.9
1437.7,1437.7,1462.7,1429
1437.9,1437.9,1462.8,1428.9
1438.2,1438.2,1462.9,1428.8
1438.4,1438.4,1462.8,1428.7
1438.6,1438.6,1462.8,1428.4
1438.7,1438.7,1462.7,1428.2
1438.7,1438.7,1462.7,1428.1
1438.7,1438.7,1462.6,1428.1
1438.7,1438.7,1462.5,1428.3
1438.7,1438.7,1462.4,1428.5
1438.8,1438.8,1462.2,1428.8
1438.9,1438.9,1462.1,1429
1439,1439,1462.1,1429.2
1439.2,1439.2,1462.2,1429.3
1439.3,1439.3,1462.3,1429.2
1439.4,1439.4,1462.4,1429.2
1439.6,1439.6,1462.6,1429.1
1439.7,1439.7,1462.7,1429.1
1439.9,1439.9,1462.8,1429.2
1440,1440,1463,1429.3
1440.1,1440.1,1463.1,1429.4
1440.1,1440.1,1463.2,1429.5
1440.1,1440.1,1463.3,1429.5
1440.1,1440.1,1463.5,1429.6
1440.1,1440.1,1463.6,1429.7
1440,1440,1463.6,1429.7
1439.9,1439.9,1463.7,1429.7
1439.7,1439.7,1463.9,1429.6
1439.5,1439.5,1464,1429.6
1439.4,1439.4,1464,1429.6
1439.3,1439.3,1463.9,1429.6
1439.2,1439.2,1463.9,1429.8
1439.1,1439.1,1463.9,1429.9
1439,1439,1463.9,1430
1439,1439,1464,1430.1
1438.9,1438.9,1464.3,1430
1438.9,1438.9,1464.6,1430
1438.9,1438.9,1464.9,1430
1439,1439,1465.4,1430
1439,1439,1465.9,1430.1
1439.2,1439.2,1466.6,1430.1
1439.4,1439.4,1467.2,1430.1
1439.6,1439.6,1467.7,1429.9
1439.8,1439.8,1468.1,1429.6
1440,1440,1468.2,1429.3
1440.1,1440.1,1468.2,1429.1
1440.2,1440.2,1468,1429.1
1440.3,1440.3,1467.7,1429.2
1440.4,1440.4,1467.3,1429.4
1440.5,1440.5,1466.9,1429.5
1440.7,1440.7,1466.4,1429.6
1440.8,1440.8,1465.9,1429.6
1440.9,1440.9,1465.5,1429.7
1441,1441,1465.1,1429.9
1441.1,1441.1,1464.7,1430
1441.2,1441.2,1464.4,1430.1
1441.3,1441.3,1464.2,1430.2
1441.4,1441.4,1464,1430.3
1441.4,1441.4,1463.9,1430.5
1441.5,1441.5,1463.8,1430.7
1441.6,1441.6,1463.8,1431
1441.7,1441.7,1463.7,1431.2
1441.8,1441.8,1463.7,1431.4
1441.8,1441.8,1463.6,1431.4
1441.7,1441.7,1463.4,1431.2
1441.6,1441.6,1463.2,1430.9
1441.5,1441.5,1463,1430.8
1441.3,1441.3,1462.8,1430.7
1441.1,1441.1,1462.6,1430.7
1441,1441,1462.5,1430.8
1441,1441,1462.5,1431
1441,1441,1462.5,1431.2
1441,1441,1462.5,1431.5
1441,1441,1462.7,1431.8
1440.9,1440.9,1462.9,1432
1440.9,1440.9,1463.1,1432.1
1440.8,1440.8,1463.3,1432.4
1440.7,1440.7,1463.4,1433.5
1440.7,1440.7,1463.5,1436.6
1440.7,1440.7,1463.4,1441.4
1440.7,1440.7,1463.1,1447.5
1440.7,1440.7,1462.9,1454.3
1440.8,1440.8,1462.6,1460.5
1440.9,1440.9,1462.3,1464.3
1440.9,1440.9,1462,1465.9
1440.9,1440.9,1461.8,1465.7
1440.9,1440.9,1461.7,1464.2
1440.9,1440.9,1461.6,1462.3
1440.9,1440.9,1461.7,1460.6
1440.8,1440.8,1461.8,1459.4
1440.8,1440.8,1462,1458.8
1440.8,1440.8,1462.1,1458.3
1440.9,1440.9,1462.1,1458
1440.9,1440.9,1462.1,1457.9
1440.9,1440.9,1462.1,1458
1440.9,1440.9,1462.1,1458.1
1441,1441,1462.1,1458.3
1441,1441,1462.1,1458.5
1441.1,1441.1,1462.1,1458.7
1441.2,1441.2,1462.2,1458.8
1441.2,1441.2,1462.2,1458.9
1441.3,1441.3,1462.3,1459
1441.3,1441.3,1462.3,1459.1
1441.3,1441.3,1462.3,1459.2
1441.4,1441.4,1461.8,1459.2
1441.4,1441.4,1460.8,1459.2
1441.3,1441.3,1459.1,1459.2
1441.3,1441.3,1456.9,1459.3
1441.3,1441.3,1454.3,1459.6
1441.3,1441.3,1451.5,1460.2
1441.3,1441.3,1448.9,1461
1441.2,1441.2,1446.3,1461.7
1441.1,1441.1,1443.7,1462.3
1441,1441,1440.9,1462.6
1440.8,1440.8,1438.5,1462.5
1440.7,1440.7,1436.5,1462.4
1440.6,1440.6,1435.2,1462.2
1440.4,1440.4,1434.4,1462.1
1440.3,1440.3,1433.9,1461.9
1440.1,1440.1,1433.5,1461.7
1440,1440,1433.1,1461.4
1439.9,1439.9,1432.7,1461.1
1439.8,1439.8,1432.5,1461.1
1439.8,1439.8,1432.5,1461.2
1439.8,1439.8,1432.7,1461.4
1439.9,1439.9,1433,1461.6
1440,1440,1433.1,1461.7
1440.2,1440.2,1433.3,1461.7
1440.3,1440.3,1433.4,1461.4
1440.5,1440.5,1433.5,1461
1440.7,1440.7,1433.5,1460.8
1440.9,1440.9,1433.5,1460.9
1441,1441,1433.4,1461.1
1441.1,1441.1,1433.3,1461.3
1441.1,1441.1,1433.1,1461.4
1441.2,1441.2,1432.9,1461.4
1441.2,1441.2,1432.7,1461.1
1441.1,1441.1,1432.6,1460.8
1441.1,1441.1,1432.5,1460.7
1441,1441,1432.4,1460.6
1440.9,1440.9,1432.3,1460.6
1440.8,1440.8,1432.1,1460.6
1440.7,1440.7,1432,1460.5
1440.5,1440.5,1431.9,1460.1
1440.4,1440.4,1431.8,1459.6
1440.2,1440.2,1431.8,1458.9
1440.1,1440.1,1431.7,1458.2
1440,1440,1431.7,1457.6
1439.9,1439.9,1431.6,1457.3
1439.9,1439.9,1431.5,1457.3
1439.9,1439.9,1431.5,1457.6
1439.8,1439.8,1431.5,1458
1439.8,1439.8,1431.6,1458.3
